"repository","owner","name_with_owner","url","homepage_url","description","stars","forks","disk_usage","is_fork","is_mirror","is_private","is_archived","is_template","has_issues_enabled","has_projects_enabled","has_wiki_enabled","merge_commit_allowed","rebase_merge_allowed","squash_merge_allowed","created_at","updated_at","pushed_at"
"ccsummary-tahltan","bcgov","bcgov/ccsummary-tahltan","https://github.com/bcgov/ccsummary-tahltan","","A shiny app that summarizes climate change in the Tahltan Land Use Plan study area","0","0","2301","false","false","false","false","false","true","true","true","true","true","true","2020-12-30T14:24:58Z","2021-04-29T16:30:28Z","2021-01-07T00:38:58Z"
"MOH-BCP-Enrolment","bcgov","bcgov/MOH-BCP-Enrolment","https://github.com/bcgov/MOH-BCP-Enrolment","","BC Ministry of Health's Business Cost Premium Enrolment Application","0","0","6110","false","false","false","false","false","true","true","true","true","true","true","2021-01-05T18:47:45Z","2021-04-22T19:38:16Z","2021-04-22T19:39:10Z"
"moh-hnclient-v2","bcgov","bcgov/moh-hnclient-v2","https://github.com/bcgov/moh-hnclient-v2","","An new version of the MoH HNClient application that uses OAuth2 ","1","0","150","false","false","false","false","false","true","true","true","true","true","true","2021-01-06T21:27:45Z","2021-05-06T23:04:08Z","2021-05-07T22:09:34Z"
"moh-hni-esb","bcgov","bcgov/moh-hni-esb","https://github.com/bcgov/moh-hni-esb","","This application will serve as the replacement for the current HNSecure application. ","1","0","178","false","false","false","false","false","true","true","true","true","true","true","2021-01-06T21:59:05Z","2021-05-05T22:04:21Z","2021-05-07T17:41:07Z"
"ccsummary-FLP","bcgov","bcgov/ccsummary-FLP","https://github.com/bcgov/ccsummary-FLP","","A draft app for visualization of climate change in defined areas","0","0","9397","false","false","false","false","false","true","true","true","true","true","true","2021-01-07T01:11:41Z","2021-02-20T16:49:23Z","2021-02-20T16:49:21Z"
"jag-traffic-courts-online","bcgov","bcgov/jag-traffic-courts-online","https://github.com/bcgov/jag-traffic-courts-online","","Traffic Courts Citizen's Portal","0","1","2074","false","false","false","false","false","true","true","true","true","true","true","2021-01-07T18:14:48Z","2021-05-04T18:45:40Z","2021-05-06T22:55:52Z"
"jag-trafficcourts-partner","bcgov","bcgov/jag-trafficcourts-partner","https://github.com/bcgov/jag-trafficcourts-partner","","Traffic Courts Partner Portal","0","0","6","false","false","false","false","false","true","true","true","true","true","true","2021-01-07T18:15:52Z","2021-01-07T18:15:58Z","2021-01-07T18:16:17Z"
"jag-trafficcourts-api","bcgov","bcgov/jag-trafficcourts-api","https://github.com/bcgov/jag-trafficcourts-api","","Traffic Courts Shared Services","0","0","6","false","false","false","false","false","true","true","true","true","true","true","2021-01-07T18:16:50Z","2021-01-07T18:16:55Z","2021-01-07T18:17:14Z"
"rocketchat","bcgov","bcgov/rocketchat","https://github.com/bcgov/rocketchat","","The Platform Services Rocket.Chat communication service","0","0","1031","false","false","false","false","false","true","true","true","true","true","true","2021-01-07T23:33:24Z","2021-04-14T17:24:48Z","2021-04-14T17:24:44Z"
"moh-external-api-protocol-mapper","bcgov","bcgov/moh-external-api-protocol-mapper","https://github.com/bcgov/moh-external-api-protocol-mapper","","Keycloak OIDC protocol mapper demo.","1","0","41","false","false","false","false","false","true","true","true","true","true","true","2021-01-10T06:01:54Z","2021-03-10T20:38:07Z","2021-01-13T18:14:48Z"
"performance","bcgov","bcgov/performance","https://github.com/bcgov/performance","","Performance","0","0","3467","false","false","false","false","false","true","true","true","true","true","true","2021-01-12T20:45:33Z","2021-05-06T13:55:15Z","2021-05-06T13:55:12Z"
"citz-imb-sp-aar","bcgov","bcgov/citz-imb-sp-aar","https://github.com/bcgov/citz-imb-sp-aar","","Application Access Request","0","0","3785","false","false","false","false","false","true","true","true","true","true","true","2021-01-12T20:56:40Z","2021-01-12T21:12:23Z","2021-01-14T15:06:00Z"
"PSP","bcgov","bcgov/PSP","https://github.com/bcgov/PSP","","Property Services Project","3","5","34657","false","false","false","false","false","true","true","true","true","true","true","2021-01-12T21:17:13Z","2021-04-19T22:24:30Z","2021-05-07T22:43:04Z"
"MOH-FPC-Enrolment","bcgov","bcgov/MOH-FPC-Enrolment","https://github.com/bcgov/MOH-FPC-Enrolment","","","0","0","14071","false","false","false","false","false","true","true","true","true","true","true","2021-01-12T21:35:12Z","2021-04-09T20:58:10Z","2021-04-20T21:12:11Z"
"startup-sample-project-terraform-modules","bcgov","bcgov/startup-sample-project-terraform-modules","https://github.com/bcgov/startup-sample-project-terraform-modules","","","1","0","28","false","false","false","false","false","true","true","true","true","true","true","2021-01-14T00:38:50Z","2021-04-08T16:57:07Z","2021-04-08T16:57:16Z"
"Wetzinkwa","bcgov","bcgov/Wetzinkwa","https://github.com/bcgov/Wetzinkwa","","Data organising for Wetzinkwa planning area","0","0","18","false","false","false","false","false","true","true","true","true","true","true","2021-01-14T18:56:28Z","2021-02-01T21:32:22Z","2021-02-01T21:32:20Z"
"aries-vcr-client","bcgov","bcgov/aries-vcr-client","https://github.com/bcgov/aries-vcr-client","","","0","2","3536","false","false","false","false","true","true","true","true","true","true","true","2021-01-15T02:53:11Z","2021-03-04T17:53:18Z","2021-03-04T17:53:15Z"
"Mautic-Subscription-App","bcgov","bcgov/Mautic-Subscription-App","https://github.com/bcgov/Mautic-Subscription-App","","","0","2","942","false","false","false","false","false","true","true","true","true","true","true","2021-01-15T19:36:17Z","2021-04-08T18:09:30Z","2021-04-08T18:09:30Z"
"EDUC-PEN-REPORT-GENERATION-API","bcgov","bcgov/EDUC-PEN-REPORT-GENERATION-API","https://github.com/bcgov/EDUC-PEN-REPORT-GENERATION-API","","This Node.js API will be used to generate reports in different formats and used by PEN team.","1","0","454","false","false","false","false","false","true","true","true","true","true","true","2021-01-15T22:10:49Z","2021-04-26T16:46:26Z","2021-04-26T16:46:26Z"
"smk-helms","bcgov","bcgov/smk-helms","https://github.com/bcgov/smk-helms","","","0","1","41","false","false","false","false","false","true","true","true","true","true","true","2021-01-16T01:10:40Z","2021-04-12T20:38:54Z","2021-04-12T20:39:11Z"
"orgbook-bc-client","bcgov","bcgov/orgbook-bc-client","https://github.com/bcgov/orgbook-bc-client","","Angular application for OrgBook BC","0","3","3725","false","false","false","false","false","true","true","true","true","true","true","2021-01-17T02:44:59Z","2021-05-04T03:17:24Z","2021-05-07T14:16:35Z"
"orgbook-on-client","bcgov","bcgov/orgbook-on-client","https://github.com/bcgov/orgbook-on-client","","Angular application for OrgBook ON","0","2","3503","false","false","false","false","false","true","true","true","true","true","true","2021-01-17T02:50:50Z","2021-03-04T17:52:51Z","2021-03-04T17:52:48Z"
"ets-cpf-ea-onboarding","bcgov","bcgov/ets-cpf-ea-onboarding","https://github.com/bcgov/ets-cpf-ea-onboarding","","","0","1","1739","false","false","false","false","false","true","true","true","true","true","true","2021-01-19T21:31:59Z","2021-01-19T23:24:31Z","2021-01-19T23:24:28Z"
"transportation-datascience-sandbox","bcgov","bcgov/transportation-datascience-sandbox","https://github.com/bcgov/transportation-datascience-sandbox","","A sandbox repo for the development and testing of Transportation related Data Science applications and analytics","0","0","9","false","false","false","false","false","true","true","true","true","true","true","2021-01-21T19:41:58Z","2021-01-22T20:19:52Z","2021-01-22T20:19:50Z"
"smk-actions","bcgov","bcgov/smk-actions","https://github.com/bcgov/smk-actions","","github composite run steps used for smk build/deploy","0","0","292","false","false","false","false","false","true","true","true","true","true","true","2021-01-22T16:10:14Z","2021-05-07T17:14:15Z","2021-05-07T17:14:13Z"
"jag-rsbc-nextcloud","bcgov","bcgov/jag-rsbc-nextcloud","https://github.com/bcgov/jag-rsbc-nextcloud","","Road Safety BC NextCloud project code","0","0","7","false","false","false","false","false","true","true","true","true","true","true","2021-01-22T16:16:09Z","2021-03-04T21:56:06Z","2021-03-04T21:58:03Z"
"Teams-FAQ-Bot","bcgov","bcgov/Teams-FAQ-Bot","https://github.com/bcgov/Teams-FAQ-Bot","","FAQ Plus is a friendly Q&A bot that brings a human in the loop when it is unable to help with an answer from the knowledge base.","1","0","777","false","false","false","false","false","true","true","true","true","true","true","2021-01-22T17:21:59Z","2021-04-30T15:44:17Z","2021-05-07T20:08:56Z"
"cloud-custodian-policies","bcgov","bcgov/cloud-custodian-policies","https://github.com/bcgov/cloud-custodian-policies","","","1","0","128","false","false","false","false","false","true","true","true","true","true","true","2021-01-23T00:40:43Z","2021-04-29T23:11:19Z","2021-04-29T23:11:17Z"
"ppr","bcgov","bcgov/ppr","https://github.com/bcgov/ppr","","","1","4","6068","false","false","false","false","false","true","true","true","true","true","true","2021-01-25T22:06:53Z","2021-05-07T22:41:17Z","2021-05-07T22:41:14Z"
"registry-schemas","bcgov","bcgov/registry-schemas","https://github.com/bcgov/registry-schemas","","","0","3","85","false","false","false","false","false","true","true","true","true","true","true","2021-01-25T22:24:25Z","2021-04-07T16:58:13Z","2021-04-07T17:02:16Z"
"EDUC-PEN-REPLICATION-API","bcgov","bcgov/EDUC-PEN-REPLICATION-API","https://github.com/bcgov/EDUC-PEN-REPLICATION-API","","This  API will be used for DATA replication using pub/sub model, different apis will publish choreographed events, this api will consume those events and update downstream records.","1","0","164","false","false","false","false","false","true","true","true","true","true","true","2021-01-26T00:26:15Z","2021-05-05T20:07:13Z","2021-05-05T20:07:10Z"
"material-table","bcgov","bcgov/material-table","https://github.com/bcgov/material-table","https://material-table.com","Datatable for React based on material-ui's table with additional features","0","0","37927","true","false","false","false","false","false","true","true","true","true","true","2021-01-26T16:58:45Z","2021-01-26T16:58:47Z","2021-01-26T16:59:06Z"
"aries-vcr-issuer-agency","bcgov","bcgov/aries-vcr-issuer-agency","https://github.com/bcgov/aries-vcr-issuer-agency","","A scalable, multi-tenanted issuer service based on Aries Cloudagent Python to facilitate issuing verifiable credentials to an Aries VCR instance.","2","2","421","false","false","false","false","false","true","true","true","true","true","true","2021-01-27T00:45:45Z","2021-05-06T16:10:16Z","2021-05-07T22:41:49Z"
"GDX-Analytics-microservice","bcgov","bcgov/GDX-Analytics-microservice","https://github.com/bcgov/GDX-Analytics-microservice","","The collection of GDX-Analytics Python microservices used to load and process data between systems and services.","1","0","355","false","false","false","false","false","true","true","true","true","true","true","2021-01-28T17:48:55Z","2021-04-28T17:55:35Z","2021-05-06T22:25:37Z"
"nrm-ea-onboarding","bcgov","bcgov/nrm-ea-onboarding","https://github.com/bcgov/nrm-ea-onboarding","","","0","0","3290","false","false","false","false","false","true","true","true","true","true","true","2021-01-29T20:33:21Z","2021-01-29T22:02:21Z","2021-01-29T22:02:22Z"
"dip-metadata-viewer","bcgov","bcgov/dip-metadata-viewer","https://github.com/bcgov/dip-metadata-viewer","https://bcgov.github.io/dip-metadata-viewer/dip-metadata-viewer.html","A web-based interactive table for viewing the Data Innovation Program (DIP) metadata in the B.C. Data Catalogue","0","0","2316","false","false","false","false","false","true","true","true","true","true","true","2021-02-02T00:17:18Z","2021-03-17T20:32:40Z","2021-03-17T20:27:58Z"
"bc_dtm_testing","bcgov","bcgov/bc_dtm_testing","https://github.com/bcgov/bc_dtm_testing","","Testing Ensemble DTM product","0","1","113","false","false","false","false","false","true","true","true","true","true","true","2021-02-02T18:04:50Z","2021-03-17T20:35:15Z","2021-03-17T20:35:13Z"
"court-of-appeal","bcgov","bcgov/court-of-appeal","https://github.com/bcgov/court-of-appeal","","Court of Appeal","0","2","6328","false","false","false","false","false","true","true","true","true","true","true","2021-02-02T19:30:05Z","2021-05-07T15:30:21Z","2021-05-07T15:30:19Z"
"nr-rfc-processing","bcgov","bcgov/nr-rfc-processing","https://github.com/bcgov/nr-rfc-processing","","River forecast centre data processing solution","0","2","7204","false","false","false","false","false","true","true","true","true","true","true","2021-02-03T18:23:38Z","2021-05-03T14:42:19Z","2021-05-03T14:42:16Z"
"networkpolicy-migration-workshop","bcgov","bcgov/networkpolicy-migration-workshop","https://github.com/bcgov/networkpolicy-migration-workshop","","Migration guide on how to replace Aporeto NSP with OpenShift / k8s NP","1","6","958","false","false","false","false","false","true","true","true","true","true","true","2021-02-04T21:44:16Z","2021-04-29T15:50:16Z","2021-04-29T15:50:13Z"
"MOH-IAM-Enrolment","bcgov","bcgov/MOH-IAM-Enrolment","https://github.com/bcgov/MOH-IAM-Enrolment","","","0","0","4653","false","false","false","false","false","true","true","true","true","true","true","2021-02-04T23:28:17Z","2021-04-07T21:58:45Z","2021-04-07T21:58:44Z"
"nr-rfc-ensweather","bcgov","bcgov/nr-rfc-ensweather","https://github.com/bcgov/nr-rfc-ensweather","","River forecast centre (rfc) ENS weather related code","1","2","1232","false","false","false","false","false","true","true","true","true","true","true","2021-02-05T00:52:04Z","2021-05-03T14:44:31Z","2021-05-03T14:43:34Z"
"representation-grant-app","bcgov","bcgov/representation-grant-app","https://github.com/bcgov/representation-grant-app","","Representation Grant","0","2","4277","false","false","false","false","false","true","true","true","true","true","true","2021-02-05T12:30:50Z","2021-03-29T18:31:44Z","2021-03-29T18:31:41Z"
"economic_recovery_indicators","bcgov","bcgov/economic_recovery_indicators","https://github.com/bcgov/economic_recovery_indicators","https://bcstats.shinyapps.io/Economic-Indicators/","Shiny app of BC pandemic economic recovery indicators from multiple data sources","0","0","2759","false","false","false","false","false","true","true","true","true","true","true","2021-02-05T18:07:55Z","2021-03-29T18:19:02Z","2021-03-02T16:50:36Z"
"geodock","bcgov","bcgov/geodock","https://github.com/bcgov/geodock","","Docker image for Geoserver","1","0","69","true","false","false","false","false","false","true","true","true","true","true","2021-02-05T23:12:05Z","2021-04-29T19:11:36Z","2021-04-29T19:11:33Z"
"Distributed-Leader-ToolKit","bcgov","bcgov/Distributed-Leader-ToolKit","https://github.com/bcgov/Distributed-Leader-ToolKit","","A toolkit for making leading in a distributed environment easier for every servant leader in government","0","0","18","false","false","false","false","false","true","true","true","true","true","true","2021-02-05T23:55:14Z","2021-02-10T00:11:08Z","2021-02-10T00:11:04Z"
"access-to-technology","bcgov","bcgov/access-to-technology","https://github.com/bcgov/access-to-technology","","","0","0","2041","false","false","false","false","false","true","true","true","true","true","true","2021-02-09T00:49:37Z","2021-05-05T16:42:34Z","2021-05-06T21:48:58Z"
"Mautic-Openshift","bcgov","bcgov/Mautic-Openshift","https://github.com/bcgov/Mautic-Openshift","","","0","1","4944","false","false","false","false","false","true","true","true","true","true","true","2021-02-09T22:17:15Z","2021-04-15T16:25:50Z","2021-04-16T19:46:04Z"
"EDUC-FSA-ILR","bcgov","bcgov/EDUC-FSA-ILR","https://github.com/bcgov/EDUC-FSA-ILR","","FSA reporting project","0","1","269","false","false","false","false","false","true","true","true","true","true","true","2021-02-10T19:41:25Z","2021-02-12T00:59:53Z","2021-03-30T20:10:21Z"
